account_number,account_status_desc,card_number,card_status_desc,card_id,program_id,program_name,product_id,product_desc,processor,opening_balance,as_of_date,person_id,first_name,last_name,ssn,dob,address_1,address_2,state,city,zip,country,phone_1,email,age
"B$_C_fnw3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnw3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnw7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fnwr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_foe3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fotu","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fq5v","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fqvx","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_frsm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fsfi","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftp9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftpb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftpg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftpg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftpg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftpm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftpq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftps","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftps","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftw9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftwr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftws","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftws","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ftww","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fuzs","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fvqa","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fwtn","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxp9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxpb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxpf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxpj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxpq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxpq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxw1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxw1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxw6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxw7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxw9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxwr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fxws","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyp9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fypr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyps","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyw0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyw1","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyw3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyw6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyw6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyw9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fywj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fywj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fywm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fywq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fywr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_fyws","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_g42v","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_g4em","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gacm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap0","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap7","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gap9","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gapf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gapj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gapk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gapm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gapm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_gaps","","","","","","","","","","0","","","","","","","","","","","","","","","0"
